user_id,register_date,region,age,gender,registration_channel,last_login_date
U15549,2023-10-25,河南省,30,男,网站,2024-05-01
U15550,2023-11-01,西藏自治区,48,女,微信小程序,2025-08-12
U15551,2024-09-20,甘肃省,44,女,微信小程序,2025-02-16
U15552,2024-08-31,安徽省,50,男,APP,2025-10-07
U15553,2025-01-09,陕西省,64,男,微信小程序,2025-09-09
U15554,2025-01-04,云南省,33,男,微信小程序,2025-04-15
U15555,2025-04-16,四川省,39,男,线下推广,2025-09-19
U15556,2025-06-29,湖南省,57,男,微信小程序,2025-09-20
U15557,2024-07-29,四川省,20,女,网站,2025-01-27
U15558,2024-06-20,海南省,36,男,APP,2024-08-18
U15559,2025-04-06,江苏省,31,男,微信小程序,2025-06-07
U15560,2025-08-13,福建省,30,女,微信小程序,2025-10-04
U15561,2025-01-07,江苏省,63,男,线下推广,2025-02-13
U15562,2025-09-27,香港特别行政区,64,男,APP,2025-10-14
U15563,2024-10-19,广西壮族自治区,24,男,网站,2024-11-28
U15564,2025-07-04,江西省,63,女,线下推广,2025-09-09
U15565,2025-04-25,江西省,64,男,网站,2025-07-24
U15566,2024-05-12,重庆市,56,男,APP,2025-05-04
U15567,2025-02-07,青海省,55,男,APP,2025-08-19
U15568,2025-01-17,宁夏回族自治区,49,男,APP,2025-02-11
U15569,2024-02-26,上海市,43,女,APP,2025-05-05
U15570,2024-09-28,重庆市,20,女,网站,2025-09-10
U15571,2024-07-11,西藏自治区,64,男,网站,2024-11-02
U15572,2023-12-04,海南省,57,女,微信小程序,2024-01-23
U15573,2025-04-26,湖北省,42,男,线下推广,2025-08-14
U15574,2024-04-28,上海市,50,女,网站,2025-08-05
U15575,2024-10-31,宁夏回族自治区,18,男,APP,2025-07-31
U15576,2025-05-31,江苏省,19,男,网站,2025-08-15
U15577,2024-03-31,青海省,39,女,网站,2024-11-26
U15578,2024-12-07,广东省,53,男,网站,2025-04-14
U15579,2024-04-13,香港特别行政区,33,女,微信小程序,2025-02-23
U15580,2024-02-05,广西壮族自治区,48,女,微信小程序,2024-02-10
U15581,2025-01-31,重庆市,64,女,网站,2025-06-19
U15582,2025-01-14,吉林省,64,女,网站,2025-02-10
U15583,2025-02-03,内蒙古自治区,57,男,线下推广,2025-08-27
U15584,2024-09-01,黑龙江省,41,女,APP,2025-01-30
U15585,2024-04-26,安徽省,21,男,微信小程序,2024-09-13
U15586,2023-11-07,台湾省,56,男,网站,2025-05-25
U15587,2024-01-16,贵州省,51,女,网站,2024-03-25
U15588,2023-12-28,陕西省,52,女,APP,2025-03-17
U15589,2025-04-12,云南省,32,女,线下推广,2025-09-15
U15590,2024-08-27,云南省,39,男,APP,2025-08-30
U15591,2024-01-31,贵州省,44,男,APP,2024-06-21
U15592,2023-12-29,广东省,64,男,APP,2024-09-29
U15593,2024-03-01,宁夏回族自治区,56,男,网站,2024-09-12
U15594,2024-11-07,山西省,33,女,微信小程序,2025-01-17
U15595,2024-05-05,陕西省,39,女,线下推广,2024-10-07
U15596,2024-04-09,海南省,22,男,微信小程序,2025-08-24
U15597,2025-02-18,山西省,20,女,APP,2025-06-29
U15598,2024-09-30,河北省,51,女,网站,2025-04-21
U15599,2024-05-03,上海市,41,男,微信小程序,2025-08-16
U15600,2023-12-02,重庆市,33,女,线下推广,2025-05-15
U15601,2024-07-31,河北省,45,女,网站,2024-12-08
U15602,2023-10-17,澳门特别行政区,51,男,网站,2023-10-26
U15603,2023-10-19,广西壮族自治区,65,男,线下推广,2024-08-12
U15604,2024-06-09,上海市,19,男,APP,2025-08-24
U15605,2024-12-26,四川省,21,男,微信小程序,2025-01-21
U15606,2024-02-26,山东省,42,女,网站,2025-07-04
U15607,2025-02-09,台湾省,19,女,APP,2025-04-20
U15608,2024-12-04,浙江省,61,女,网站,2025-04-17
U15609,2023-12-30,辽宁省,38,男,网站,2025-04-08
U15610,2024-08-01,安徽省,29,男,微信小程序,2025-07-09
U15611,2025-04-16,安徽省,39,女,网站,2025-07-23
U15612,2024-02-08,青海省,45,男,线下推广,2024-03-02
U15613,2025-02-10,天津市,54,男,线下推广,2025-09-06
U15614,2025-09-04,吉林省,58,女,线下推广,2025-10-13
U15615,2025-10-10,广东省,53,男,APP,2025-10-15
U15616,2024-05-29,河北省,51,女,微信小程序,2025-02-24
U15617,2025-03-29,安徽省,65,男,网站,2025-06-02
U15618,2025-09-14,河北省,33,女,网站,2025-10-08
U15619,2024-03-14,辽宁省,51,女,APP,2025-07-03
U15620,2025-09-29,贵州省,39,女,APP,2025-10-10
U15621,2025-10-06,云南省,48,男,线下推广,2025-10-15
U15622,2024-09-27,吉林省,20,男,APP,2025-06-13
U15623,2024-12-19,内蒙古自治区,59,女,网站,2025-04-29
U15624,2024-04-24,四川省,21,男,微信小程序,2024-08-11
U15625,2024-04-18,台湾省,46,男,网站,2024-09-11
U15626,2025-06-23,陕西省,50,女,网站,2025-07-01
U15627,2024-07-20,重庆市,36,女,APP,2025-07-28
U15628,2025-07-06,河北省,19,女,微信小程序,2025-10-14
U15629,2023-12-25,广西壮族自治区,55,男,线下推广,2025-02-06
U15630,2024-12-26,澳门特别行政区,56,女,线下推广,2025-05-28
U15631,2025-05-25,山东省,60,女,线下推广,2025-07-18
U15632,2024-06-20,江苏省,23,女,APP,2025-06-02
U15633,2025-05-31,山东省,52,女,线下推广,2025-07-26
U15634,2025-02-13,宁夏回族自治区,58,男,APP,2025-07-19
U15635,2024-09-17,云南省,39,男,微信小程序,2024-11-19
U15636,2024-10-30,上海市,19,女,APP,2025-05-08
U15637,2024-01-05,广西壮族自治区,29,男,网站,2025-03-15
U15638,2024-10-26,云南省,29,男,微信小程序,2025-02-21
U15639,2024-11-05,河南省,27,女,线下推广,2025-08-31
U15640,2025-03-30,重庆市,54,男,线下推广,2025-04-15
U15641,2024-03-10,山西省,57,男,线下推广,2024-11-03
U15642,2025-09-07,安徽省,27,女,网站,2025-10-08
U15643,2024-06-15,重庆市,47,女,网站,2025-08-03
U15644,2023-11-06,重庆市,59,女,APP,2024-06-28
U15645,2024-08-09,山东省,65,男,微信小程序,2025-05-09
U15646,2024-12-06,重庆市,53,男,APP,2025-08-28
U15647,2025-08-24,宁夏回族自治区,38,女,APP,2025-10-12
U15648,2024-11-25,安徽省,51,男,网站,2025-06-10
U15649,2024-07-30,天津市,36,男,微信小程序,2025-01-12
U15650,2023-12-31,新疆维吾尔自治区,44,男,APP,2024-05-23
U15651,2025-09-08,江西省,62,女,微信小程序,2025-10-12
U15652,2024-06-20,内蒙古自治区,19,男,线下推广,2024-11-25
U15653,2024-11-03,浙江省,55,女,APP,2025-06-12
U15654,2025-02-24,北京市,45,女,网站,2025-03-13
U15655,2025-10-01,云南省,53,女,线下推广,2025-10-06
U15656,2025-09-14,吉林省,40,女,网站,2025-09-28
U15657,2023-10-19,福建省,31,男,线下推广,2025-03-14
U15658,2025-07-08,贵州省,45,男,APP,2025-08-11
U15659,2024-08-13,江西省,30,女,微信小程序,2025-05-28
U15660,2025-09-27,陕西省,25,女,APP,2025-09-28
U15661,2024-02-14,辽宁省,35,女,APP,2025-05-24
U15662,2024-04-24,湖南省,33,女,微信小程序,2025-03-18
U15663,2025-03-27,广东省,58,男,网站,2025-06-14
U15664,2025-10-15,湖北省,28,女,APP,2025-10-15
U15665,2025-04-04,北京市,18,男,线下推广,2025-09-12
U15666,2025-07-16,甘肃省,56,女,线下推广,2025-08-21
U15667,2024-05-18,山东省,22,男,网站,2025-06-01
U15668,2024-04-29,北京市,42,男,网站,2025-08-28
U15669,2025-04-05,陕西省,23,男,微信小程序,2025-04-13
U15670,2025-04-08,青海省,19,男,网站,2025-05-03
U15671,2025-03-13,江西省,42,男,微信小程序,2025-04-09
U15672,2025-02-22,吉林省,23,女,网站,2025-04-07
U15673,2024-02-16,台湾省,65,女,网站,2024-04-07
U15674,2024-03-06,广西壮族自治区,47,女,APP,2024-07-13
U15675,2025-05-12,湖南省,58,男,线下推广,2025-09-21
U15676,2025-04-23,陕西省,59,女,APP,2025-06-17
U15677,2024-12-05,河南省,21,女,APP,2025-03-25
U15678,2025-08-10,湖南省,58,女,微信小程序,2025-08-20
U15679,2025-05-29,吉林省,19,女,线下推广,2025-08-13
U15680,2025-07-16,山东省,46,女,线下推广,2025-07-24
U15681,2024-12-19,台湾省,28,男,线下推广,2025-03-06
U15682,2024-01-22,澳门特别行政区,26,女,线下推广,2024-02-18
U15683,2024-10-14,西藏自治区,60,男,APP,2024-11-25
U15684,2024-01-10,江西省,40,男,网站,2024-02-08
U15685,2025-07-24,云南省,65,女,线下推广,2025-08-10
U15686,2023-12-19,内蒙古自治区,42,男,APP,2024-06-23
U15687,2024-09-18,四川省,54,男,微信小程序,2025-08-24
U15688,2025-05-11,辽宁省,19,女,微信小程序,2025-08-04
U15689,2025-01-21,天津市,22,男,APP,2025-10-05
U15690,2025-10-10,香港特别行政区,30,女,APP,2025-10-14
U15691,2024-03-10,浙江省,23,男,微信小程序,2025-09-24
U15692,2024-06-18,天津市,40,男,APP,2025-09-02
U15693,2023-10-27,辽宁省,40,女,网站,2024-07-18
U15694,2025-08-13,湖南省,47,男,线下推广,2025-08-30
U15695,2024-07-13,新疆维吾尔自治区,18,男,APP,2024-12-15
U15696,2025-09-15,重庆市,61,男,网站,2025-10-03
U15697,2024-08-06,辽宁省,56,男,网站,2025-03-20
U15698,2024-11-11,内蒙古自治区,42,男,APP,2025-02-06
U15699,2024-03-06,山东省,45,男,微信小程序,2024-11-21
U15700,2025-03-10,青海省,26,女,线下推广,2025-03-19
U15701,2025-08-22,青海省,52,女,线下推广,2025-08-28
U15702,2025-08-01,福建省,25,男,APP,2025-09-28
U15703,2024-11-29,河南省,46,男,微信小程序,2025-07-03
U15704,2024-02-18,辽宁省,37,女,网站,2025-04-17
U15705,2024-06-18,重庆市,64,男,微信小程序,2024-09-12
U15706,2025-03-30,内蒙古自治区,21,男,线下推广,2025-09-05
U15707,2024-11-21,上海市,36,男,网站,2025-07-19
U15708,2025-04-27,黑龙江省,45,女,微信小程序,2025-09-14
U15709,2025-10-09,广西壮族自治区,21,男,线下推广,2025-10-13
U15710,2023-11-14,辽宁省,31,女,网站,2025-10-14
U15711,2024-01-04,江西省,43,女,网站,2024-01-08
U15712,2024-08-07,北京市,27,女,线下推广,2024-09-21
U15713,2025-07-09,云南省,60,男,APP,2025-08-01
U15714,2025-08-11,江西省,22,男,APP,2025-10-11
U15715,2023-11-12,内蒙古自治区,58,男,线下推广,2023-11-27
U15716,2025-03-02,西藏自治区,55,男,网站,2025-10-09
U15717,2025-02-27,云南省,58,男,微信小程序,2025-06-16
U15718,2025-03-31,云南省,51,女,APP,2025-09-21
U15719,2025-09-22,福建省,54,女,线下推广,2025-10-08
U15720,2024-10-31,湖南省,64,女,APP,2025-03-14
U15721,2025-02-21,新疆维吾尔自治区,45,男,APP,2025-08-26
U15722,2025-09-29,辽宁省,25,男,微信小程序,2025-10-10
U15723,2024-12-05,四川省,44,男,微信小程序,2025-03-01
U15724,2024-02-05,河南省,32,女,网站,2025-06-13
U15725,2025-05-05,安徽省,49,女,线下推广,2025-07-19
U15726,2024-05-02,黑龙江省,61,男,线下推广,2025-02-11
U15727,2025-05-12,上海市,48,男,线下推广,2025-08-03
U15728,2025-07-02,广东省,49,男,线下推广,2025-07-29
U15729,2023-11-18,新疆维吾尔自治区,51,男,网站,2024-10-01
U15730,2025-04-20,江西省,41,男,线下推广,2025-07-07
U15731,2024-01-21,海南省,52,男,网站,2024-06-30
U15732,2024-08-26,甘肃省,60,男,APP,2025-07-16
U15733,2024-10-07,青海省,32,女,微信小程序,2025-03-28
U15734,2024-08-12,新疆维吾尔自治区,61,男,网站,2025-05-21
U15735,2024-07-04,广西壮族自治区,43,女,网站,2025-05-09
U15736,2024-01-27,澳门特别行政区,39,女,网站,2024-07-04
U15737,2024-04-24,浙江省,61,女,线下推广,2024-09-19
U15738,2024-12-30,山东省,54,男,网站,2025-10-09
U15739,2025-03-11,四川省,51,男,网站,2025-09-06
U15740,2024-12-14,甘肃省,54,男,微信小程序,2025-05-08
U15741,2025-02-27,广东省,54,女,线下推广,2025-05-20
U15742,2024-08-16,辽宁省,56,男,微信小程序,2025-08-16
U15743,2024-01-08,青海省,33,女,微信小程序,2024-08-28
U15744,2025-09-17,甘肃省,52,男,APP,2025-09-19
U15745,2024-03-18,浙江省,26,男,微信小程序,2024-12-05
U15746,2024-12-17,黑龙江省,20,男,线下推广,2025-08-30
U15747,2024-08-09,澳门特别行政区,64,女,微信小程序,2025-07-10
U15748,2024-03-04,青海省,59,男,微信小程序,2024-03-22
U15749,2025-04-07,浙江省,56,女,网站,2025-06-20
U15750,2024-12-29,安徽省,59,男,微信小程序,2025-04-14
U15751,2025-05-17,辽宁省,40,女,线下推广,2025-09-18
U15752,2024-08-23,山东省,20,女,网站,2024-12-18
U15753,2024-08-30,广西壮族自治区,40,男,APP,2025-08-28
U15754,2024-04-23,江苏省,52,女,线下推广,2025-05-06
U15755,2024-06-17,澳门特别行政区,42,女,APP,2024-07-14
U15756,2025-03-24,河北省,52,男,网站,2025-04-18
U15757,2023-12-21,上海市,57,女,微信小程序,2023-12-27
U15758,2025-09-29,重庆市,42,男,网站,2025-10-07
U15759,2025-08-08,山西省,64,女,线下推广,2025-09-07
U15760,2025-10-08,海南省,57,女,线下推广,2025-10-10
U15761,2025-05-15,辽宁省,52,男,线下推广,2025-06-25
U15762,2024-06-10,内蒙古自治区,50,女,APP,2025-03-18
U15763,2025-02-11,广西壮族自治区,26,女,APP,2025-09-25
U15764,2025-09-17,青海省,49,男,微信小程序,2025-10-10
U15765,2024-07-05,安徽省,61,男,线下推广,2025-02-15
U15766,2024-06-07,河北省,59,男,APP,2025-08-17
U15767,2024-02-17,辽宁省,41,男,微信小程序,2024-06-22
U15768,2024-09-02,吉林省,19,女,线下推广,2025-07-17
U15769,2024-02-15,西藏自治区,42,女,线下推广,2025-08-11
U15770,2024-05-21,福建省,54,男,网站,2024-08-17
U15771,2025-03-14,辽宁省,61,男,APP,2025-09-02
U15772,2023-12-30,天津市,35,男,微信小程序,2024-04-13
U15773,2025-08-29,云南省,41,女,微信小程序,2025-09-20
U15774,2024-08-05,西藏自治区,29,女,线下推广,2024-12-15
U15775,2025-06-02,上海市,55,女,APP,2025-09-23
U15776,2025-04-02,四川省,26,女,微信小程序,2025-09-20
U15777,2025-01-12,安徽省,29,男,APP,2025-07-04
U15778,2025-09-09,上海市,61,女,线下推广,2025-10-02
U15779,2025-03-20,海南省,32,男,网站,2025-07-29
U15780,2023-12-21,四川省,39,女,APP,2024-02-12
U15781,2024-03-01,江苏省,34,男,微信小程序,2025-06-28
U15782,2024-06-05,陕西省,29,女,线下推广,2024-09-29
U15783,2024-01-10,山东省,29,女,线下推广,2025-05-16
U15784,2024-06-21,河南省,28,男,线下推广,2024-08-24
U15785,2024-07-17,台湾省,55,男,APP,2024-07-29
U15786,2025-02-10,甘肃省,39,女,网站,2025-04-16
U15787,2024-07-25,湖南省,32,男,线下推广,2024-12-21
U15788,2024-11-17,湖北省,41,女,网站,2025-06-07
U15789,2025-09-17,上海市,59,女,微信小程序,2025-10-10
U15790,2024-06-19,黑龙江省,42,女,网站,2024-07-29
U15791,2025-03-03,福建省,57,女,线下推广,2025-06-30
U15792,2024-05-07,青海省,61,女,微信小程序,2025-04-08
U15793,2024-07-04,天津市,32,男,APP,2025-01-31
U15794,2025-05-20,新疆维吾尔自治区,37,男,网站,2025-09-25
U15795,2023-12-17,贵州省,25,女,线下推广,2025-02-17
U15796,2023-11-09,江苏省,28,男,APP,2025-09-16
U15797,2025-10-04,北京市,51,女,APP,2025-10-12
U15798,2025-01-03,上海市,35,男,网站,2025-04-30
U15799,2024-08-06,山东省,41,男,线下推广,2025-08-06
U15800,2024-08-06,云南省,37,男,微信小程序,2024-09-02
U15801,2025-04-08,湖北省,36,女,网站,2025-08-21
U15802,2024-08-02,贵州省,38,女,APP,2025-05-13
U15803,2025-06-30,香港特别行政区,24,男,APP,2025-09-20
U15804,2024-08-27,贵州省,41,男,线下推广,2024-12-07
U15805,2024-07-10,湖南省,48,男,APP,2025-09-12
U15806,2024-03-13,台湾省,45,女,微信小程序,2024-10-17
U15807,2024-05-10,山西省,20,男,微信小程序,2025-04-24
U15808,2025-09-28,山西省,27,男,微信小程序,2025-10-14
U15809,2025-09-24,广西壮族自治区,23,男,微信小程序,2025-10-14
U15810,2024-11-14,吉林省,29,女,线下推广,2024-11-22
U15811,2025-07-06,江苏省,57,男,线下推广,2025-07-26
U15812,2024-04-21,内蒙古自治区,53,男,APP,2024-09-05
U15813,2024-08-01,内蒙古自治区,48,男,微信小程序,2024-11-28
U15814,2025-01-02,福建省,41,男,APP,2025-02-04
U15815,2025-08-16,内蒙古自治区,50,女,线下推广,2025-08-16
U15816,2025-04-29,北京市,28,男,微信小程序,2025-09-19
U15817,2025-07-03,贵州省,53,女,线下推广,2025-07-16
U15818,2024-02-14,新疆维吾尔自治区,21,女,线下推广,2025-06-18
U15819,2025-08-24,贵州省,46,女,微信小程序,2025-09-03
U15820,2025-02-02,吉林省,37,男,APP,2025-02-23
U15821,2025-04-14,江苏省,49,女,微信小程序,2025-05-22
U15822,2025-09-28,山西省,65,女,微信小程序,2025-10-02
U15823,2023-12-26,山西省,64,女,微信小程序,2023-12-28
U15824,2024-09-16,江西省,38,女,APP,2025-02-26
U15825,2023-11-23,山西省,50,男,微信小程序,2024-09-18
U15826,2024-06-20,澳门特别行政区,57,男,网站,2024-11-16
U15827,2024-10-19,山东省,62,女,微信小程序,2025-07-21
U15828,2024-11-03,安徽省,19,男,网站,2025-05-04
U15829,2024-05-26,重庆市,20,男,APP,2025-05-04
U15830,2024-03-07,香港特别行政区,37,女,APP,2024-03-11
U15831,2023-12-16,安徽省,55,男,网站,2024-05-17
U15832,2024-05-07,辽宁省,33,男,网站,2025-07-01
U15833,2025-01-04,山东省,38,女,网站,2025-10-02
U15834,2024-01-20,内蒙古自治区,31,男,微信小程序,2024-06-14
U15835,2024-03-09,广西壮族自治区,39,女,网站,2024-09-01
U15836,2024-02-19,陕西省,51,男,线下推广,2025-06-26
U15837,2025-07-26,河南省,53,男,网站,2025-09-22
U15838,2024-08-31,香港特别行政区,36,女,微信小程序,2025-04-09
U15839,2024-04-02,宁夏回族自治区,51,女,线下推广,2024-10-13
U15840,2025-07-17,海南省,55,女,APP,2025-09-26
U15841,2024-04-20,澳门特别行政区,49,男,线下推广,2024-04-25
U15842,2025-03-07,湖南省,46,女,微信小程序,2025-06-24
U15843,2025-05-23,黑龙江省,59,女,APP,2025-06-04
U15844,2023-12-02,内蒙古自治区,65,男,APP,2024-12-19
U15845,2024-07-09,重庆市,41,男,微信小程序,2025-06-08
U15846,2023-12-17,青海省,36,男,网站,2023-12-26
U15847,2025-05-16,山西省,51,男,APP,2025-07-16
U15848,2025-01-14,四川省,63,男,APP,2025-10-12
U15849,2025-03-28,内蒙古自治区,30,男,APP,2025-07-07
U15850,2025-05-02,广西壮族自治区,30,男,网站,2025-07-28
U15851,2024-07-20,西藏自治区,58,女,网站,2025-05-03
U15852,2024-11-07,广东省,21,女,网站,2025-08-30
U15853,2024-10-29,广西壮族自治区,23,男,线下推广,2025-05-29
U15854,2025-05-16,山东省,34,女,APP,2025-06-29
U15855,2025-01-14,黑龙江省,31,女,微信小程序,2025-01-30
U15856,2025-04-04,海南省,19,男,线下推广,2025-09-10
U15857,2024-10-11,新疆维吾尔自治区,43,男,线下推广,2025-02-13
U15858,2025-10-02,陕西省,29,男,微信小程序,2025-10-13
U15859,2025-08-20,新疆维吾尔自治区,48,女,微信小程序,2025-10-02
U15860,2024-02-11,辽宁省,34,女,微信小程序,2025-09-06
U15861,2025-05-20,云南省,48,男,线下推广,2025-08-09
U15862,2023-11-04,江苏省,27,男,微信小程序,2025-07-08
U15863,2024-06-18,云南省,27,男,线下推广,2024-10-12
U15864,2024-08-21,四川省,42,男,网站,2024-08-31
U15865,2024-09-17,安徽省,43,男,APP,2025-01-12
U15866,2025-01-18,安徽省,63,女,网站,2025-04-12
U15867,2023-12-28,上海市,59,女,APP,2024-10-26
U15868,2024-10-16,辽宁省,22,女,APP,2025-01-29
U15869,2024-07-04,山东省,30,女,APP,2024-07-20
U15870,2024-11-05,陕西省,54,男,网站,2025-01-05
U15871,2024-06-07,湖北省,38,男,APP,2024-11-30
U15872,2024-03-11,台湾省,27,男,线下推广,2025-06-25
U15873,2025-04-30,台湾省,28,男,线下推广,2025-07-23
U15874,2024-09-17,黑龙江省,38,男,微信小程序,2025-09-30
U15875,2025-03-16,重庆市,33,男,APP,2025-07-31
U15876,2024-01-06,内蒙古自治区,28,女,微信小程序,2024-09-13
U15877,2025-04-16,西藏自治区,62,男,APP,2025-08-12
U15878,2024-05-27,辽宁省,38,女,微信小程序,2024-11-25
U15879,2024-11-21,台湾省,44,男,线下推广,2025-09-29
U15880,2024-04-01,甘肃省,64,女,线下推广,2025-04-16
U15881,2023-10-26,广东省,32,男,线下推广,2025-02-27
U15882,2024-02-16,贵州省,36,男,网站,2025-06-19
U15883,2024-06-13,宁夏回族自治区,54,女,微信小程序,2025-10-01
U15884,2024-01-18,江苏省,34,女,网站,2025-03-04
U15885,2024-05-21,贵州省,29,女,线下推广,2025-03-06
U15886,2025-07-03,江苏省,18,男,APP,2025-09-12
U15887,2024-12-28,西藏自治区,46,男,APP,2025-01-21
U15888,2023-10-29,青海省,21,女,APP,2024-08-11
U15889,2024-09-03,福建省,60,女,线下推广,2025-02-12
U15890,2024-06-25,江西省,64,男,APP,2025-02-22
U15891,2025-02-19,西藏自治区,49,女,APP,2025-06-07
U15892,2024-12-20,贵州省,55,男,APP,2025-08-01
U15893,2025-06-23,贵州省,27,男,网站,2025-07-30
U15894,2025-09-15,江苏省,26,女,线下推广,2025-09-30
U15895,2025-06-14,江西省,64,男,APP,2025-10-07
U15896,2025-01-31,福建省,29,男,网站,2025-05-07
U15897,2024-10-29,西藏自治区,34,女,线下推广,2025-10-09
U15898,2023-10-31,广西壮族自治区,51,女,微信小程序,2024-11-30
U15899,2025-08-30,河北省,61,男,微信小程序,2025-09-17
U15900,2025-05-20,辽宁省,60,女,APP,2025-09-18
U15901,2024-06-21,山西省,33,女,网站,2025-08-06
U15902,2024-10-31,新疆维吾尔自治区,20,男,网站,2025-06-22
U15903,2025-09-14,湖北省,35,女,APP,2025-09-17
U15904,2024-09-29,云南省,42,男,微信小程序,2025-07-27
U15905,2024-03-14,湖北省,25,女,网站,2025-09-17
U15906,2024-02-04,四川省,40,男,APP,2025-09-30
U15907,2023-11-30,西藏自治区,64,男,网站,2024-06-08
U15908,2024-04-06,北京市,27,男,微信小程序,2024-12-16
U15909,2024-07-18,西藏自治区,60,男,网站,2025-09-27
U15910,2024-02-06,湖北省,37,男,线下推广,2024-10-11
U15911,2024-10-26,广西壮族自治区,35,男,网站,2025-06-17
U15912,2025-09-01,山东省,57,男,网站,2025-10-11
U15913,2025-07-06,山东省,54,女,线下推广,2025-07-29
U15914,2024-06-01,重庆市,23,男,线下推广,2024-10-30
U15915,2024-11-25,香港特别行政区,23,男,APP,2025-03-14
U15916,2024-04-25,云南省,43,男,APP,2025-03-19
U15917,2025-04-12,北京市,64,男,网站,2025-06-08
U15918,2024-05-05,浙江省,31,男,网站,2024-08-24
U15919,2024-06-01,上海市,61,女,线下推广,2024-06-23
U15920,2025-03-05,甘肃省,47,男,网站,2025-04-04
U15921,2024-07-28,新疆维吾尔自治区,25,男,网站,2024-11-19
U15922,2024-09-26,云南省,25,女,线下推广,2025-04-29
U15923,2024-02-14,青海省,24,男,APP,2025-09-25
U15924,2024-06-15,河北省,20,男,网站,2025-01-13
U15925,2024-10-04,湖北省,46,男,微信小程序,2024-12-19
U15926,2025-04-16,新疆维吾尔自治区,60,女,APP,2025-06-10
U15927,2024-02-19,江苏省,30,男,网站,2024-10-26
U15928,2023-10-29,吉林省,36,男,线下推广,2023-12-08
U15929,2025-08-19,广西壮族自治区,42,女,APP,2025-10-11
U15930,2024-10-20,四川省,52,男,APP,2024-12-14
U15931,2024-06-16,云南省,47,女,网站,2025-08-17
U15932,2023-11-04,宁夏回族自治区,27,女,APP,2025-03-20
U15933,2024-06-23,陕西省,24,男,微信小程序,2024-11-08
U15934,2024-06-25,天津市,19,女,APP,2025-01-30
U15935,2024-06-23,天津市,39,男,微信小程序,2025-07-25
U15936,2023-11-28,江苏省,26,男,微信小程序,2024-12-17
U15937,2023-12-04,内蒙古自治区,42,男,网站,2024-03-21
U15938,2024-02-10,河北省,55,男,微信小程序,2025-03-22
U15939,2024-02-19,福建省,40,女,网站,2024-04-30
U15940,2025-05-24,四川省,65,男,APP,2025-08-01
U15941,2024-07-04,山西省,63,女,APP,2025-05-20
U15942,2024-07-08,内蒙古自治区,62,女,网站,2025-07-25
U15943,2024-08-22,重庆市,24,男,线下推广,2025-10-03
U15944,2024-09-03,陕西省,25,男,微信小程序,2025-01-01
U15945,2024-12-14,山西省,30,女,微信小程序,2025-03-04
U15946,2024-09-28,黑龙江省,53,女,微信小程序,2024-11-11
U15947,2025-05-30,湖南省,42,女,APP,2025-07-13
U15948,2024-04-18,重庆市,31,男,微信小程序,2025-08-31
U15949,2025-03-29,上海市,22,男,网站,2025-04-18
U15950,2025-02-26,江西省,27,女,网站,2025-08-30
U15951,2023-11-17,天津市,45,男,微信小程序,2024-05-05
U15952,2025-05-27,江西省,57,男,线下推广,2025-06-25
U15953,2025-08-22,江苏省,32,女,微信小程序,2025-10-09
U15954,2024-06-20,广西壮族自治区,21,男,网站,2025-04-16
U15955,2025-05-25,陕西省,46,男,线下推广,2025-05-28
U15956,2024-11-15,河南省,45,男,线下推广,2025-05-25
U15957,2023-11-03,甘肃省,32,男,APP,2025-01-03
U15958,2023-12-07,天津市,36,男,微信小程序,2024-05-10
U15959,2025-01-16,天津市,38,女,APP,2025-04-07
U15960,2024-04-11,台湾省,61,男,APP,2024-04-16
U15961,2024-07-13,山西省,62,女,网站,2025-10-07
U15962,2025-08-30,四川省,33,男,网站,2025-09-23
U15963,2025-09-12,黑龙江省,19,女,线下推广,2025-10-01
U15964,2024-03-29,辽宁省,49,女,微信小程序,2025-05-19
U15965,2023-10-21,河南省,45,女,网站,2024-05-14
U15966,2024-12-21,四川省,41,女,微信小程序,2025-07-07
U15967,2024-08-12,黑龙江省,41,女,线下推广,2025-01-15
U15968,2025-05-23,湖南省,29,男,微信小程序,2025-07-26
U15969,2024-03-16,广西壮族自治区,48,男,APP,2024-10-04
U15970,2024-08-15,吉林省,34,女,线下推广,2025-03-24
U15971,2024-09-30,上海市,18,男,网站,2025-03-22
U15972,2025-01-26,香港特别行政区,53,男,网站,2025-07-02
U15973,2024-03-22,安徽省,50,男,网站,2024-06-17
U15974,2023-11-17,云南省,31,男,线下推广,2025-08-02
U15975,2024-01-06,浙江省,53,男,网站,2024-06-09
U15976,2025-05-28,广东省,46,女,微信小程序,2025-10-08
U15977,2025-03-22,浙江省,23,女,APP,2025-07-17
U15978,2024-07-22,新疆维吾尔自治区,45,男,网站,2024-09-02
U15979,2025-03-02,江西省,51,男,微信小程序,2025-10-08
U15980,2025-09-06,湖南省,46,男,APP,2025-09-16
U15981,2024-11-15,上海市,55,男,网站,2025-03-15
U15982,2023-10-25,浙江省,39,男,线下推广,2025-07-30
U15983,2024-03-04,贵州省,23,男,网站,2024-08-11
U15984,2024-11-07,云南省,44,女,网站,2025-08-13
U15985,2024-06-26,新疆维吾尔自治区,33,男,线下推广,2025-04-25
U15986,2025-01-25,黑龙江省,63,男,微信小程序,2025-08-03
U15987,2024-10-22,河南省,23,男,微信小程序,2025-08-26
U15988,2025-03-17,福建省,41,女,线下推广,2025-04-16
